title,isbn_10,isbn_13,amazon_url
Purple Hibiscus,1616202416,978-1616202415,https://www.amazon.com/Purple-Hibiscus-Chimamanda-Ngozi-Adichie/dp/1616202416/ref=sr_1_84?dchild=1&keywords=West+African+Children+Books&qid=1620172847&sr=8-84
Montana West Bible Covers for Girls Christian Bible Rainbow Study Guide with Bible Case Compassion Kindness Coffee CW DC 033-OT CF,,,https://www.amazon.com/Montana-West-Christian-Compassion-Kindness/dp/B08C9YKDCX/ref=sr_1_87?dchild=1&keywords=West+African+Children+Books&qid=1620172847&sr=8-87
Southwest Sunrise,1547600829,978-1547600823,https://www.amazon.com/Southwest-Sunrise-Nikki-Grimes/dp/1547600829/ref=sr_1_95?dchild=1&keywords=West+African+Children+Books&qid=1620172847&sr=8-95
"All Night, All Day: A Child's First Book of African-American Spirituals",0689867867,,https://www.amazon.com/All-Night-Day-African-American-Spirituals-ebook/dp/B00DTDFSQG/ref=sr_1_96?dchild=1&keywords=West+African+Children+Books&qid=1620172847&sr=8-96
GYE NYAME: Gold Adinkra Blackberry Softcover Note Book Diary | Lined Writing Journal Notebook | 100 Cream Pages | Ghanaian Asante Religious God | Ghana Africa African Symbols,1070836524,978-1070836522,https://www.amazon.com/GYE-NYAME-Blackberry-Softcover-Religious/dp/1070836524/ref=sr_1_97?dchild=1&keywords=West+African+Children+Books&qid=1620172911&sr=8-97
Dive! World War II Stories of Sailors & Submarines in the Pacific (Scholastic Focus): The Incredible Story of U.S. Submarines in WWII,054542559X,978-0545425599,https://www.amazon.com/World-Stories-Sailors-Submarines-Pacific/dp/054542559X/ref=sr_1_99?dchild=1&keywords=West+African+Children+Books&qid=1620172911&sr=8-99
"Akata Witch: Akata Witch Series, Book 1",,,https://www.amazon.com/Akata-Witch-Nnedi-Okorafor-audiobook/dp/B07BNW2YKR/ref=sr_1_100?dchild=1&keywords=West+African+Children+Books&qid=1620172911&sr=8-100
"Let's Clap, Jump, Sing & Shout; Dance, Spin & Turn It Out!: Games, Songs, and Stories from an African American Childhood",0375870881,978-0375870880,https://www.amazon.com/Lets-Clap-Jump-Shout-Dance/dp/0375870881/ref=sr_1_101?dchild=1&keywords=West+African+Children+Books&qid=1620172911&sr=8-101
"Akata Warrior: Akata Witch Series, Book 2",,,https://www.amazon.com/Akata-Warrior-Nnedi-Okorafor-audiobook/dp/B07MMTPJWY/ref=sr_1_102?dchild=1&keywords=West+African+Children+Books&qid=1620172911&sr=8-102
Mia Mayhem and the Super Switcheroo (10),1534484396,978-1534484399,https://www.amazon.com/Mia-Mayhem-Super-Switcheroo-10/dp/1534484396/ref=sr_1_103?dchild=1&keywords=West+African+Children+Books&qid=1620172911&sr=8-103
As Brave As You,1481415913,978-1481415910,https://www.amazon.com/As-Brave-You-Jason-Reynolds/dp/1481415913/ref=sr_1_105?dchild=1&keywords=West+African+Children+Books&qid=1620172911&sr=8-105
Song For Night,1846592046,,https://www.amazon.com/Song-Night-Chris-Abani-ebook/dp/B008G3H1LY/ref=sr_1_107?dchild=1&keywords=West+African+Children+Books&qid=1620172911&sr=8-107
Child of God: A Novel,0743225910,978-0743225915,https://www.amazon.com/Child-God-Novel-Lolita-Files/dp/0743225910/ref=sr_1_108?dchild=1&keywords=West+African+Children+Books&qid=1620172911&sr=8-108
War Child: A Child Soldier's Story,0312602979,978-0312602970,https://www.amazon.com/War-Child-Soldiers-Story/dp/0312602979/ref=sr_1_109?dchild=1&keywords=West+African+Children+Books&qid=1620172911&sr=8-109
Black Books Galore! Guide to More Great African American Children's Books,047137525X,978-0471375258,https://www.amazon.com/Black-Galore-African-American-Childrens/dp/047137525X/ref=sr_1_110?dchild=1&keywords=West+African+Children+Books&qid=1620172911&sr=8-110
Children of Color Storybook Bible (new cover w girl& camel),0984648003,978-0984648009,https://www.amazon.com/Children-Color-Storybook-Bible-cover/dp/0984648003/ref=sr_1_111?dchild=1&keywords=West+African+Children+Books&qid=1620172911&sr=8-111
"African American Childrens Activity Journal Ages 8-12: A 7x10"" Educational Notebook w/Black History Prompts,Drawing, Connect the Dots, Coloring & Writing Area's",1096222469,978-1096222460,https://www.amazon.com/African-American-Childrens-Activity-Journal/dp/1096222469/ref=sr_1_113?dchild=1&keywords=West+African+Children+Books&qid=1620172978&sr=8-113
WEST AFRICAN METHODS: BEST PRACTICAL HYGIENE ESSENTIALS PRODUCTION GUIDE: SECRET AND TIPS REVEALED!,,9798742801344,https://www.amazon.com/WEST-AFRICAN-METHODS-ESSENTIALS-PRODUCTION-ebook/dp/B092T1Y31G/ref=sr_1_115?dchild=1&keywords=West+African+Children+Books&qid=1620172978&sr=8-115
Monster,142156906X,,https://www.amazon.com/Monster-Walter-Dean-Myers/dp/0064407314/ref=sr_1_116?dchild=1&keywords=West+African+Children+Books&qid=1620172978&sr=8-116
Cooking the West African Way: Revised and Expanded to Include New Low-Fat and Vegetarian Recipes (Easy Menu Ethnic Cookbooks),0822541637,978-0822541639,https://www.amazon.com/Cooking-West-African-Way-Vegetarian/dp/0822541637/ref=sr_1_117?dchild=1&keywords=West+African+Children+Books&qid=1620172978&sr=8-117
Stencils West Africa Ghana (Ancient and Living Cultures),0673360539,978-0673360533,https://www.amazon.com/Stencils-Africa-Ancient-Living-Cultures/dp/0673360539/ref=sr_1_118?dchild=1&keywords=West+African+Children+Books&qid=1620172978&sr=8-118
DWENNIMMEN: Ram's Horns Gold Adinkra Blackberry Softcover Note Book Diary | Lined Writing Journal Notebook | 100 Cream Pages | Ghanaian Asante Humility & Strength | Ghana Africa African Symbols,107083940X,978-1070839400,https://www.amazon.com/DWENNIMMEN-Blackberry-Softcover-Notebook-Ghanaian/dp/107083940X/ref=sr_1_120?dchild=1&keywords=West+African+Children+Books&qid=1620172978&sr=8-120
Two Ways to Count to Ten: A Liberian Folktale,0805013148,978-0805013146,https://www.amazon.com/Two-Ways-Count-Ten-Liberian/dp/0805013148/ref=sr_1_121?dchild=1&keywords=West+African+Children+Books&qid=1620172978&sr=8-121
Search for the sunset (West African True Stories) (Volume 2),1495996190,978-1495996191,https://www.amazon.com/Search-sunset-West-African-Stories/dp/1495996190/ref=sr_1_122?dchild=1&keywords=West+African+Children+Books&qid=1620172978&sr=8-122
Make Way for Dyamonde Daniel (A Dyamonde Daniel Book),0142415553,978-0142415559,https://www.amazon.com/Make-Way-Dyamonde-Daniel-Book/dp/0142415553/ref=sr_1_124?dchild=1&keywords=West+African+Children+Books&qid=1620172978&sr=8-124
Here Is the African Savanna (Web of Life),0977379523,978-0977379521,https://www.amazon.com/Here-African-Savanna-Web-Life/dp/0977379523/ref=sr_1_126?dchild=1&keywords=West+African+Children+Books&qid=1620172978&sr=8-126
She’s Mad Real: Popular Culture and West Indian Girls in Brooklyn,0814752489,,https://www.amazon.com/Shes-Mad-Real-Popular-Brooklyn-ebook/dp/B005C9ICS6/ref=sr_1_127?dchild=1&keywords=West+African+Children+Books&qid=1620172978&sr=8-127
Mia Mayhem Rides the Waves (11),1534484426,978-1534484429,https://www.amazon.com/Mia-Mayhem-Rides-Waves-11/dp/1534484426/ref=sr_1_128?dchild=1&keywords=West+African+Children+Books&qid=1620172978&sr=8-128
The Mexican-American War Unit Histories and Personal Narratives,,,https://www.amazon.com/Mexican-American-Unit-Histories-Personal-Narratives-ebook/dp/B093YJP1LV/ref=sr_1_135?dchild=1&keywords=West+African+Children+Books&qid=1620173043&sr=8-135
Hand in Hand: Ten Black Men Who Changed America (Coretta Scott King Award - Author Winner Title(s)),1423142578,978-1423142577,https://www.amazon.com/Hand-Changed-America-Coretta-Author/dp/1423142578/ref=sr_1_141?dchild=1&keywords=West+African+Children+Books&qid=1620173043&sr=8-141
African Crafts: Fun Things to Make and Do from West Africa,1556527489,978-1556527487,https://www.amazon.com/African-Crafts-Things-Make-Africa/dp/1556527489/ref=sr_1_142?dchild=1&keywords=West+African+Children+Books&qid=1620173043&sr=8-142
"Bird Watching Log Book: Birding Journal for Birders & Bird Watchers | 119 pages (6“ x 9“) | Gift Idea for Kids, Teens and Adults",,979-8704356172,https://www.amazon.com/Bird-Watching-Log-Book-Watchers/dp/B08W3H4MM3/ref=sr_1_144?dchild=1&keywords=West+African+Children+Books&qid=1620173043&sr=8-144
Lullaby (For a Black Mother),054736265X,978-0547362656,https://www.amazon.com/Lullaby-Black-Mother-Langston-Hughes/dp/054736265X/ref=sr_1_145?dchild=1&keywords=West+African+Children+Books&qid=1620173107&sr=8-145
Akwaaba Kofi!,1736070207,978-1736070208,https://www.amazon.com/Akwaaba-Kofi-Wednesday-Boateng/dp/1736070207/ref=sr_1_146?dchild=1&keywords=West+African+Children+Books&qid=1620173107&sr=8-146
20 Icons of Sierra Leone Who Shaped History: Children's Version (Sierra Leone Icon Series),,979-8563914636,https://www.amazon.com/Icons-Sierra-Leone-Shaped-History/dp/B08QX745SW/ref=sr_1_147?dchild=1&keywords=West+African+Children+Books&qid=1620173107&sr=8-147
SANKOFA: Bird Gold Adinkra Blue Softcover Note Book Diary | Lined Writing Journal Notebook | 100 Cream Pages | Ghanaian Asante Remembering & Learning | Ghana Africa African Symbols,108226587X,978-1082265877,https://www.amazon.com/SANKOFA-Softcover-Notebook-Ghanaian-Remembering/dp/108226587X/ref=sr_1_148?dchild=1&keywords=West+African+Children+Books&qid=1620173107&sr=8-148
"Fly, Eagle, Fly: An African Tale",1416975993,978-1416975991,https://www.amazon.com/Fly-Eagle-African-Tale/dp/1416975993/ref=sr_1_149?dchild=1&keywords=West+African+Children+Books&qid=1620173107&sr=8-149
Z is for Zambia: A-Z Alphabet Book,9982705741,978-9982705745,https://www.amazon.com/Z-Zambia-Z-Alphabet-Book/dp/9982705741/ref=sr_1_150?dchild=1&keywords=West+African+Children+Books&qid=1620173107&sr=8-150
The Clever Monkey: A Folktale from West Africa (Story Cove),0874838010,978-0874838015,https://www.amazon.com/Clever-Monkey-Folktale-Africa-Story/dp/0874838010/ref=sr_1_151?dchild=1&keywords=West+African+Children+Books&qid=1620173107&sr=8-151
Fisherman's Blues: A West African Community at Sea,1594634874,,https://www.amazon.com/Fishermans-Blues-Anna-Badkhen-audiobook/dp/B079Q9K4L9/ref=sr_1_152?dchild=1&keywords=West+African+Children+Books&qid=1620173107&sr=8-152
"LeBron James, 4th Edition (Amazing Athletes)",1512404160,978-1512404166,https://www.amazon.com/Lebron-James-Revised-Amazing-Athletes/dp/1512404160/ref=sr_1_153?dchild=1&keywords=West+African+Children+Books&qid=1620173107&sr=8-153
Mia Mayhem vs. the Super Bully (3),1534444734,978-1534444737,https://www.amazon.com/Mia-Mayhem-vs-Super-Bully/dp/1534444734/ref=sr_1_155?dchild=1&keywords=West+African+Children+Books&qid=1620173107&sr=8-155
Anansi's Party Time (Anansi the Trickster),0823422410,978-0823422418,https://www.amazon.com/Anansis-Party-Time-Anansi-Trickster/dp/0823422410/ref=sr_1_156?dchild=1&keywords=West+African+Children+Books&qid=1620173107&sr=8-156
"Ruby Bridges Goes to School: My True Story (Scholastic Reader, Level 2)",545108551,978-0545108553,https://www.amazon.com/Ruby-Bridges-Goes-School-Scholastic/dp/0545108551/ref=sr_1_157?dchild=1&keywords=West+African+Children+Books&qid=1620173107&sr=8-157
Too Much Talk: A West African Folktale,1564023230,978-1564023230,https://www.amazon.com/Too-Much-Talk-African-Folktale/dp/1564023230/ref=sr_1_158?dchild=1&keywords=West+African+Children+Books&qid=1620173107&sr=8-158
Did I Tell You I Love You Today?,0689852711,978-0689852718,https://www.amazon.com/Did-Tell-You-Love-Today/dp/0689852711/ref=sr_1_159?dchild=1&keywords=West+African+Children+Books&qid=1620173107&sr=8-159
Lorraine,1492616923,978-1492616924,https://www.amazon.com/Lorraine-Ketch-Secor/dp/1492616923/ref=sr_1_160?dchild=1&keywords=West+African+Children+Books&qid=1620173107&sr=8-160
Inside Out and Back Again,0061962791,,https://www.amazon.com/Inside-Out-Back-Again-Thanhha/dp/0061962791/ref=sr_1_161?dchild=1&keywords=West+African+Children+Books&qid=1620173172&sr=8-161
The Hero's Fight: African Americans in West Baltimore and the Shadow of the State,,978-0691173054,https://www.amazon.com/Heros-Fight-African-Americans-Baltimore/dp/0691173052/ref=sr_1_162?dchild=1&keywords=West+African+Children+Books&qid=1620173172&sr=8-162
"AmScope 120X-1200X 52-pcs Kids Beginner Microscope STEM Kit with Metal Body Microscope, Plastic Slides, LED Light and Carrying Box (M30-ABS-KT2-W),White",,,https://www.amazon.com/AmScope-120X-1200X-M30-ABS-KT2-W-Beginner-Microscope/dp/B00GGY85EC/ref=sr_1_169?dchild=1&keywords=West+African+Children+Books&qid=1620173172&sr=8-169
Bad Boy,0064472884,,https://www.amazon.com/Bad-Boy-Walter-Dean-Myers-audiobook/dp/B000B9NDK4/ref=sr_1_176?dchild=1&keywords=West+African+Children+Books&qid=1620173172&sr=8-176
Potty Training: A Step-by-Step Guide to Train Your Toddler in 3 Days and Say Goodbye to Diapers Without Driving Parents Crazy,,9798680253977,https://www.amazon.com/Potty-Training-Step-Step-Toddler-ebook/dp/B08GYKNNGV/ref=sr_1_177?dchild=1&keywords=West+African+Children+Books&qid=1620173235&sr=8-177
OSRAM NE NSOROMMA harmony: Adinkra Symbol Notebook (Adinkra Books),,979-8653426933,https://www.amazon.com/OSRAM-NE-NSOROMMA-harmony-Notebook/dp/B08BG73LRS/ref=sr_1_178?dchild=1&keywords=West+African+Children+Books&qid=1620173235&sr=8-178
DWENNIMMEN: Ram's Horns Gold Adinkra Red Softcover Note Book Diary | Lined Writing Journal Notebook | 100 Cream Pages | Ghanaian Asante Humility & Strength | Ghana Africa African Symbols,1070850268,978-1070850269,https://www.amazon.com/DWENNIMMEN-Softcover-Notebook-Ghanaian-Humility/dp/1070850268/ref=sr_1_179?dchild=1&keywords=West+African+Children+Books&qid=1620173235&sr=8-179
"""Black People Are My Business"": Toni Cade Bambara's Practices of Liberation (African American Life Series)",814344291,978-0814344293,https://www.amazon.com/Black-People-Are-Business-Liberation/dp/0814344291/ref=sr_1_180?dchild=1&keywords=West+African+Children+Books&qid=1620173235&sr=8-180
GYE NYAME: Gold Adinkra Red Softcover Note Book Diary | Lined Writing Journal Notebook | 100 Cream Pages | Ghanaian Asante Religious God | Ghana Africa African Symbols,1074047796,978-1074047795,https://www.amazon.com/GYE-NYAME-Softcover-Notebook-Religious/dp/1074047796/ref=sr_1_182?dchild=1&keywords=West+African+Children+Books&qid=1620173235&sr=8-182
FAWOHODIE: Gold Adinkra Blackberry Softcover Note Book Diary | Lined Writing Journal Notebook | 100 Cream Pages | Ghanaian Asante Independence Freedom Emancipation | Ghana Africa African Symbols,1070835080,978-1070835082,https://www.amazon.com/FAWOHODIE-Blackberry-Softcover-Independence-Emancipation/dp/1070835080/ref=sr_1_183?dchild=1&keywords=West+African+Children+Books&qid=1620173235&sr=8-183
Ellray Jakes the Dragon Slayer,0142423580,978-0142423585,https://www.amazon.com/Ellray-Jakes-Dragon-Slayer-Warner/dp/0142423580/ref=sr_1_184?dchild=1&keywords=West+African+Children+Books&qid=1620173235&sr=8-184
Chicka Chicka Boom Boom (Board Book),,978-1442450707,https://www.amazon.com/Chicka-Boom-Board-Book/dp/1442450703/ref=sr_1_185?dchild=1&keywords=West+African+Children+Books&qid=1620173235&sr=8-185
Desta and the Winds of Washaa Umera (The DESTA Series) (Volume 2),188445903X,978-1884459030,https://www.amazon.com/Desta-Winds-Washaa-Umera-DESTA/dp/188445903X/ref=sr_1_186?dchild=1&keywords=West+African+Children+Books&qid=1620173235&sr=8-186
National Geographic Readers: Roar! 100 Facts About African Animals (L3),,978-1426332418,https://www.amazon.com/National-Geographic-Readers-African-Animals/dp/1426332416/ref=sr_1_187?dchild=1&keywords=West+African+Children+Books&qid=1620173235&sr=8-187
Flash of the Spirit: African & Afro-American Art & Philosophy,0394723694,978-0394723693,https://www.amazon.com/Flash-Spirit-African-Afro-American-Philosophy/dp/0394723694/ref=sr_1_188?dchild=1&keywords=West+African+Children+Books&qid=1620173235&sr=8-188
The Adventures of Obi and Titi: The Great Walls of Benin,0955496667,978-0955496660,https://www.amazon.com/Adventures-Obi-Titi-Great-Walls/dp/0955496667/ref=sr_1_191?dchild=1&keywords=West+African+Children+Books&qid=1620173235&sr=8-191
African Mythology (World of Mythology),1617147168,978-1617147166,https://www.amazon.com/African-Mythology-World-Jim-Ollhoff/dp/1617147168/ref=sr_1_192?dchild=1&keywords=West+African+Children+Books&qid=1620173235&sr=8-192
Things We Do In Timbuktu: The Golden Age Of Timbuktu,0692077391,,https://www.amazon.com/Things-We-Do-Timbuktu-Golden-ebook/dp/B07P8TJLKB/ref=sr_1_195?dchild=1&keywords=West+African+Children+Books&qid=1620173299&sr=8-195
Black Books Galore's Guide to Great African American Children's Books,0585238944,,https://www.amazon.com/Black-Galores-African-American-Childrens-ebook/dp/B002C74MW6/ref=sr_1_197?dchild=1&keywords=West+African+Children+Books&qid=1620173299&sr=8-197
Koi and the Kola Nuts: A Tale from Liberia,0689817606,978-0689817601,https://www.amazon.com/Koi-Kola-Nuts-Tale-Liberia/dp/0689817606/ref=sr_1_198?dchild=1&keywords=West+African+Children+Books&qid=1620173299&sr=8-198
"Dancing Skeletons: Life and Death in West Africa, 20th Anniversary Edition",,978-1478607588,https://www.amazon.com/Dancing-Skeletons-Death-Africa-Anniversary/dp/1478607580/ref=sr_1_199?dchild=1&keywords=West+African+Children+Books&qid=1620173299&sr=8-199
An African Alphabet,,978-1459810709,https://www.amazon.com/African-Alphabet-Eric-Walters/dp/1459810708/ref=sr_1_200?dchild=1&keywords=West+African+Children+Books&qid=1620173299&sr=8-200
"Contested Bodies: Pregnancy, Childrearing, and Slavery in Jamaica (Early American Studies)",0812224604,978-0812224603,https://www.amazon.com/Contested-Bodies-Pregnancy-Childrearing-American/dp/0812224604/ref=sr_1_196?dchild=1&keywords=West+African+Children+Books&qid=1620173299&sr=8-196
The Classic Tales of Brer Rabbit,0762432195,978-0762432196,https://www.amazon.com/Classic-Tales-Brer-Rabbit/dp/0762432195/ref=sr_1_201?dchild=1&keywords=West+African+Children+Books&qid=1620173299&sr=8-201
Foods of West Africa (Culture in the Kitchen),1433957248,978-1433957246,https://www.amazon.com/Foods-West-Africa-Culture-Kitchen/dp/1433957248/ref=sr_1_202?dchild=1&keywords=West+African+Children+Books&qid=1620173299&sr=8-202
