type,primary_city,state,zip,acceptable_cities,unacceptable_cities,county,timezone,area_codes,country
STANDARD,Paden,OK,74860,,,Okfuskee County,America/Chicago,405,US
STANDARD,Prague,OK,74864,,,Lincoln County,America/Chicago,405,US
STANDARD,Roff,OK,74865,Hickory,,Pontotoc County,America/Chicago,580,US
PO BOX,Saint Louis,OK,74866,,,Pottawatomie County,America/Chicago,405,US
STANDARD,Sasakwa,OK,74867,,,Seminole County,America/Chicago,405,US
STANDARD,Seminole,OK,74868,,,Seminole County,America/Chicago,"405,580",US
STANDARD,Sparks,OK,74869,,,Lincoln County,America/Chicago,918,US
STANDARD,Stonewall,OK,74871,Harden City,,Pontotoc County,America/Chicago,580,US
STANDARD,Stratford,OK,74872,,,Garvin County,America/Chicago,580,US
STANDARD,Tecumseh,OK,74873,Brooksville,Pink,Pottawatomie County,America/Chicago,405,US
STANDARD,Tryon,OK,74875,,,Lincoln County,America/Chicago,918,US
STANDARD,Wanette,OK,74878,Tribbey,,Pottawatomie County,America/Chicago,405,US
STANDARD,Weleetka,OK,74880,"Clearview, Pharoah",,Okfuskee County,America/Chicago,405,US
STANDARD,Wellston,OK,74881,"Fallis, Warwick",,Lincoln County,America/Chicago,405,US
STANDARD,Wetumka,OK,74883,,,Hughes County,America/Chicago,"405,918",US
STANDARD,Wewoka,OK,74884,"Lima, New Lima",,Seminole County,America/Chicago,405,US
STANDARD,Arkoma,OK,74901,,,Le Flore County,America/Chicago,918,US
STANDARD,Pocola,OK,74902,,,Le Flore County,America/Chicago,918,US
STANDARD,Bokoshe,OK,74930,,,Le Flore County,America/Chicago,918,US
STANDARD,Bunch,OK,74931,,,Adair County,America/Chicago,918,US
STANDARD,Cameron,OK,74932,,,Le Flore County,America/Chicago,918,US
PO BOX,Fanshawe,OK,74935,,,Le Flore County,America/Chicago,918,US
STANDARD,Gans,OK,74936,,,Sequoyah County,America/Chicago,918,US
STANDARD,Heavener,OK,74937,,,Le Flore County,America/Chicago,918,US
STANDARD,Hodgen,OK,74939,,,Le Flore County,America/Chicago,918,US
STANDARD,Howe,OK,74940,,,Le Flore County,America/Chicago,918,US
STANDARD,Keota,OK,74941,Cowlington,,Haskell County,America/Chicago,918,US
PO BOX,Leflore,OK,74942,,,Le Flore County,America/Chicago,918,US
PO BOX,Lequire,OK,74943,,,Haskell County,America/Chicago,918,US
STANDARD,Mccurtain,OK,74944,,,Haskell County,America/Chicago,918,US
PO BOX,Marble City,OK,74945,,,Sequoyah County,America/Chicago,918,US
PO BOX,Moffett,OK,74946,,,Sequoyah County,America/Chicago,918,US
PO BOX,Monroe,OK,74947,,,Le Flore County,America/Chicago,918,US
STANDARD,Muldrow,OK,74948,,,Sequoyah County,America/Chicago,918,US
STANDARD,Muse,OK,74949,,,Le Flore County,America/Chicago,918,US
PO BOX,Panama,OK,74951,,,Le Flore County,America/Chicago,918,US
STANDARD,Poteau,OK,74953,,,Le Flore County,America/Chicago,918,US
STANDARD,Roland,OK,74954,,,Sequoyah County,America/Chicago,918,US
STANDARD,Sallisaw,OK,74955,,,Sequoyah County,America/Chicago,918,US
STANDARD,Shady Point,OK,74956,,,Le Flore County,America/Chicago,918,US
STANDARD,Smithville,OK,74957,Octavia,,McCurtain County,America/Chicago,"405,580",US
STANDARD,Spiro,OK,74959,Fort Coffee,,Le Flore County,America/Chicago,918,US
STANDARD,Stilwell,OK,74960,,,Adair County,America/Chicago,918,US
STANDARD,Vian,OK,74962,,,Sequoyah County,America/Chicago,918,US
STANDARD,Watson,OK,74963,,,McCurtain County,America/Chicago,"580,918",US
STANDARD,Watts,OK,74964,,,Adair County,America/Chicago,918,US
STANDARD,Westville,OK,74965,,,Adair County,America/Chicago,918,US
STANDARD,Wister,OK,74966,,Summerfield,Le Flore County,America/Chicago,918,US
STANDARD,Addison,TX,75001,,,Dallas County,America/Chicago,"214,972,469",US
STANDARD,Allen,TX,75002,"Lucas, Parker",,Collin County,America/Chicago,"972,469,214",US
STANDARD,Carrollton,TX,75006,,,Dallas County,America/Chicago,"214,972,469,830",US
STANDARD,Carrollton,TX,75007,,,Denton County,America/Chicago,"214,972,469",US
STANDARD,Celina,TX,75009,,,Collin County,America/Chicago,"972,214,469",US
STANDARD,Carrollton,TX,75010,,,Denton County,America/Chicago,"972,214,469",US
PO BOX,Carrollton,TX,75011,,,Dallas County,America/Chicago,"214,972",US
STANDARD,Allen,TX,75013,,,Collin County,America/Chicago,"214,972,469",US
PO BOX,Irving,TX,75014,,,Dallas County,America/Chicago,"214,972",US
PO BOX,Irving,TX,75015,,,Dallas County,America/Chicago,972,US
PO BOX,Irving,TX,75016,,,Dallas County,America/Chicago,214,US
PO BOX,Irving,TX,75017,,,Dallas County,America/Chicago,972,US
STANDARD,Coppell,TX,75019,,,Dallas County,America/Chicago,"972,214,469",US
STANDARD,Denison,TX,75020,,,Grayson County,America/Chicago,903,US
STANDARD,Denison,TX,75021,,,Grayson County,America/Chicago,903,US
STANDARD,Flower Mound,TX,75022,"Flowermound, Lewisville",,Denton County,America/Chicago,"817,940,972,214,469,000",US
STANDARD,Plano,TX,75023,,,Collin County,America/Chicago,"214,972,281,469",US
STANDARD,Plano,TX,75024,,,Collin County,America/Chicago,"469,972,214",US
STANDARD,Plano,TX,75025,,,Collin County,America/Chicago,"214,469,972",US
PO BOX,Plano,TX,75026,,,Collin County,America/Chicago,214,US
PO BOX,Flower Mound,TX,75027,"Flowermound, Lewisville",,Denton County,America/Chicago,"214,817",US
STANDARD,Flower Mound,TX,75028,"Flowermound, Lewisville",,Denton County,America/Chicago,"972,214,469,817",US
PO BOX,Lewisville,TX,75029,,,Denton County,America/Chicago,"469,972,214",US
PO BOX,Rowlett,TX,75030,,,Dallas County,America/Chicago,"972,214",US
STANDARD,Rockwall,TX,75032,Heath,,Rockwall County,America/Chicago,"972,469",US
STANDARD,Frisco,TX,75033,,,,,,US
STANDARD,Frisco,TX,75034,,,Denton County,America/Chicago,"469,214,972,817",US
STANDARD,Frisco,TX,75035,,,Collin County,America/Chicago,"469,972,214",US
UNIQUE,Irving,TX,75037,Neiman Marcus,,Dallas County,America/Chicago,214,US
STANDARD,Irving,TX,75038,,,Dallas County,America/Chicago,"214,469,972,817,210",US
STANDARD,Irving,TX,75039,,,Dallas County,America/Chicago,"214,972,469",US
STANDARD,Garland,TX,75040,,,Dallas County,America/Chicago,"469,972,214",US
STANDARD,Garland,TX,75041,,,Dallas County,America/Chicago,"972,214,469",US
STANDARD,Garland,TX,75042,,,Dallas County,America/Chicago,"972,214,469",US
STANDARD,Garland,TX,75043,,,Dallas County,America/Chicago,"214,972,469",US
STANDARD,Garland,TX,75044,,,Dallas County,America/Chicago,"972,214,469",US
PO BOX,Garland,TX,75045,,,Dallas County,America/Chicago,469,US
PO BOX,Garland,TX,75046,,,Dallas County,America/Chicago,214,US
PO BOX,Garland,TX,75047,,,Dallas County,America/Chicago,972,US
STANDARD,Sachse,TX,75048,Garland,,Dallas County,America/Chicago,"469,972,214",US
PO BOX,Garland,TX,75049,,,Dallas County,America/Chicago,214,US
STANDARD,Grand Prairie,TX,75050,,,Dallas County,America/Chicago,"214,469,817,972",US
STANDARD,Grand Prairie,TX,75051,,,Dallas County,America/Chicago,"214,972,817,469",US
STANDARD,Grand Prairie,TX,75052,,,Dallas County,America/Chicago,"972,214,817,469",US
PO BOX,Grand Prairie,TX,75053,,,Dallas County,America/Chicago,"214,469,972,817",US
STANDARD,Grand Prairie,TX,75054,,,Tarrant County,America/Chicago,214,US
STANDARD,The Colony,TX,75056,Lewisville,,Denton County,America/Chicago,"214,972,469",US
STANDARD,Lewisville,TX,75057,,,Denton County,America/Chicago,"214,972",US
STANDARD,Gunter,TX,75058,,,Grayson County,America/Chicago,"903,214",US
STANDARD,Irving,TX,75060,,,Dallas County,America/Chicago,"469,972,214,817",US
STANDARD,Irving,TX,75061,,,Dallas County,America/Chicago,"214,469,972",US
STANDARD,Irving,TX,75062,,,Dallas County,America/Chicago,"469,972,214,817",US
STANDARD,Irving,TX,75063,,,Dallas County,America/Chicago,"972,214,469,817",US
STANDARD,Lake Dallas,TX,75065,Hickory Creek,,Denton County,America/Chicago,"469,940,817,214,972",US
STANDARD,Lewisville,TX,75067,,Louisville,Denton County,America/Chicago,"214,972,469,817",US
STANDARD,Little Elm,TX,75068,"Lakewood Village, Lakewood Vlg, Oak Point",,Denton County,America/Chicago,"972,214",US
STANDARD,Mckinney,TX,75069,"Fairview, Mc Kinney",,Collin County,America/Chicago,"214,469,972",US
STANDARD,Mckinney,TX,75070,Mc Kinney,,Collin County,America/Chicago,"214,469,972",US
STANDARD,Mckinney,TX,75071,Mc Kinney,Melissa,Collin County,America/Chicago,"469,972,214",US
STANDARD,Plano,TX,75074,,Murphy,Collin County,America/Chicago,"214,972,469",US
STANDARD,Plano,TX,75075,,,Collin County,America/Chicago,"469,972,214",US
STANDARD,Pottsboro,TX,75076,,Fink,Grayson County,America/Chicago,903,US
STANDARD,Lewisville,TX,75077,"Copper Canyon, Double Oak, Highland Vill, Highland Village",,Denton County,America/Chicago,"972,940,469,214,817,000",US
STANDARD,Prosper,TX,75078,,,Collin County,America/Chicago,"972,214,469",US
STANDARD,Richardson,TX,75080,,Buckingham,Dallas County,America/Chicago,"972,214,817,469",US
STANDARD,Richardson,TX,75081,,,Dallas County,America/Chicago,"214,972,817,915,469",US
STANDARD,Richardson,TX,75082,,,Collin County,America/Chicago,"469,214,972",US
PO BOX,Richardson,TX,75083,,,Dallas County,America/Chicago,"214,972",US
PO BOX,Richardson,TX,75085,,,Dallas County,America/Chicago,214,US
PO BOX,Plano,TX,75086,,,Collin County,America/Chicago,"214,972",US
STANDARD,Rockwall,TX,75087,,,Rockwall County,America/Chicago,"972,214",US
STANDARD,Rowlett,TX,75088,,,Dallas County,America/Chicago,"972,214,469",US
STANDARD,Rowlett,TX,75089,,,Dallas County,America/Chicago,"972,214,469",US
STANDARD,Sherman,TX,75090,,,Grayson County,America/Chicago,"903,430",US
PO BOX,Sherman,TX,75091,,,Grayson County,America/Chicago,903,US
STANDARD,Sherman,TX,75092,,,Grayson County,America/Chicago,903,US
STANDARD,Plano,TX,75093,,,Collin County,America/Chicago,"972,469,817,214",US
STANDARD,Plano,TX,75094,"Murphy, Parker",Allen,Collin County,America/Chicago,"972,214,469",US
PO BOX,Weston,TX,75097,,,Collin County,America/Chicago,972,US
STANDARD,Wylie,TX,75098,"Lucas, St Paul",,Collin County,America/Chicago,"214,972",US
UNIQUE,Coppell,TX,75099,,Usps Official Mail,Dallas County,America/Chicago,214,US
PO BOX,Bardwell,TX,75101,,,Ellis County,America/Chicago,972,US
STANDARD,Barry,TX,75102,,,Navarro County,America/Chicago,903,US
STANDARD,Canton,TX,75103,,,Van Zandt County,America/Chicago,"903,214,430",US
STANDARD,Cedar Hill,TX,75104,,,Dallas County,America/Chicago,"469,972,214",US
STANDARD,Chatfield,TX,75105,,,Navarro County,America/Chicago,"903,430",US
PO BOX,Cedar Hill,TX,75106,,,Dallas County,America/Chicago,"972,214",US
STANDARD,Corsicana,TX,75109,,,Navarro County,America/Chicago,903,US
STANDARD,Corsicana,TX,75110,,Navarro,Navarro County,America/Chicago,903,US
STANDARD,Crandall,TX,75114,,,Kaufman County,America/Chicago,"972,469",US
STANDARD,Desoto,TX,75115,,,Dallas County,America/Chicago,"214,469,972,817",US
STANDARD,Duncanville,TX,75116,,,Dallas County,America/Chicago,"214,972,817",US
STANDARD,Edgewood,TX,75117,,,Van Zandt County,America/Chicago,903,US
PO BOX,Elmo,TX,75118,,,Kaufman County,America/Chicago,,US
STANDARD,Ennis,TX,75119,,,Ellis County,America/Chicago,"972,903,469",US
PO BOX,Ennis,TX,75120,,,Ellis County,America/Chicago,214,US
PO BOX,Copeville,TX,75121,,,Collin County,America/Chicago,972,US
PO BOX,Desoto,TX,75123,,,Dallas County,America/Chicago,"972,214",US
STANDARD,Eustace,TX,75124,,,Henderson County,America/Chicago,"903,430",US
STANDARD,Ferris,TX,75125,,,Ellis County,,"972,214,469",US
STANDARD,Forney,TX,75126,"Heartland, Heathridge",,Kaufman County,America/Chicago,"972,214,469",US
STANDARD,Fruitvale,TX,75127,,,Van Zandt County,America/Chicago,903,US
PO BOX,Fate,TX,75132,,,Rockwall County,America/Chicago,214,US
STANDARD,Lancaster,TX,75134,,,Dallas County,America/Chicago,"972,469",US
STANDARD,Caddo Mills,TX,75135,,,Hunt County,America/Chicago,903,US
STANDARD,Duncanville,TX,75137,,,Dallas County,America/Chicago,"972,214",US
PO BOX,Duncanville,TX,75138,,,Dallas County,America/Chicago,214,US
STANDARD,Grand Saline,TX,75140,,,Van Zandt County,America/Chicago,"903,430",US
STANDARD,Hutchins,TX,75141,,,Dallas County,America/Chicago,972,US
STANDARD,Kaufman,TX,75142,,,Kaufman County,America/Chicago,"972,214,903,469",US
STANDARD,Kemp,TX,75143,"Seven Points, Tool",,Henderson County,,"903,214,972",US
STANDARD,Kerens,TX,75144,,,Navarro County,America/Chicago,"903,430",US
STANDARD,Lancaster,TX,75146,,,Dallas County,America/Chicago,"972,469,214",US
STANDARD,Mabank,TX,75147,"Gun Barrel City, Gun Barrel Cy",,Kaufman County,America/Chicago,"903,430",US
STANDARD,Malakoff,TX,75148,Log Cabin,,Henderson County,America/Chicago,"903,430",US
STANDARD,Mesquite,TX,75149,,,Dallas County,America/Chicago,"214,972,469",US
STANDARD,Mesquite,TX,75150,,,Dallas County,America/Chicago,"972,214",US
PO BOX,Corsicana,TX,75151,,,Navarro County,America/Chicago,903,US
STANDARD,Palmer,TX,75152,,,Ellis County,America/Chicago,"972,469",US
STANDARD,Powell,TX,75153,,,Navarro County,America/Chicago,903,US
STANDARD,Red Oak,TX,75154,"Glenn Heights, Oak Leaf, Ovilla",,Ellis County,America/Chicago,"972,469,214",US
STANDARD,Rice,TX,75155,,,Navarro County,America/Chicago,903,US
STANDARD,Mabank,TX,75156,"Enchanted Oak, Enchanted Oaks, Gun Barrel City, Gun Barrel Cy",,Henderson County,America/Chicago,903,US
PO BOX,Rosser,TX,75157,,,Kaufman County,America/Chicago,972,US
STANDARD,Scurry,TX,75158,,,Kaufman County,America/Chicago,"972,903,469,430",US
STANDARD,Seagoville,TX,75159,Combine,,Dallas County,,"972,214,469",US
STANDARD,Terrell,TX,75160,,,Kaufman County,America/Chicago,"972,214",US
STANDARD,Terrell,TX,75161,,,Kaufman County,America/Chicago,"972,469",US
STANDARD,Trinidad,TX,75163,,,Henderson County,America/Chicago,"903,430",US
PO BOX,Josephine,TX,75164,,,Collin County,America/Chicago,972,US
STANDARD,Waxahachie,TX,75165,,,Ellis County,America/Chicago,"972,214,469",US
STANDARD,Lavon,TX,75166,,,Collin County,America/Chicago,"214,972",US
STANDARD,Waxahachie,TX,75167,,,Ellis County,America/Chicago,"972,214",US
PO BOX,Waxahachie,TX,75168,,,Ellis County,America/Chicago,972,US
STANDARD,Wills Point,TX,75169,,,Van Zandt County,,903,US
STANDARD,Wilmer,TX,75172,,,Dallas County,America/Chicago,972,US
STANDARD,Nevada,TX,75173,,,Collin County,America/Chicago,972,US
STANDARD,Balch Springs,TX,75180,Mesquite,,Dallas County,America/Chicago,"972,214",US
STANDARD,Mesquite,TX,75181,Balch Springs,,Dallas County,America/Chicago,"972,469,214",US
STANDARD,Sunnyvale,TX,75182,Mesquite,,Dallas County,America/Chicago,"972,214",US
PO BOX,Mesquite,TX,75185,,,Dallas County,America/Chicago,"972,214",US
PO BOX,Mesquite,TX,75187,,,Dallas County,America/Chicago,"972,214",US
STANDARD,Royse City,TX,75189,,,Rockwall County,,"469,972,214",US
STANDARD,Dallas,TX,75201,,,Dallas County,America/Chicago,"214,972,512,469,817",US
STANDARD,Dallas,TX,75202,,,Dallas County,America/Chicago,"214,469,972,817",US
STANDARD,Dallas,TX,75203,,,Dallas County,America/Chicago,"214,972",US
STANDARD,Dallas,TX,75204,,,Dallas County,America/Chicago,"214,972,469",US
STANDARD,Dallas,TX,75205,,"Highland Park, University Park, Village",Dallas County,America/Chicago,"214,972,469",US
STANDARD,Dallas,TX,75206,,,Dallas County,America/Chicago,"214,469,972",US
STANDARD,Dallas,TX,75207,,,Dallas County,America/Chicago,"214,972,469",US
STANDARD,Dallas,TX,75208,,,Dallas County,America/Chicago,"214,972,469",US
STANDARD,Dallas,TX,75209,,Highland Park,Dallas County,America/Chicago,"214,972,469",US
STANDARD,Dallas,TX,75210,,,Dallas County,America/Chicago,"214,469,972",US
STANDARD,Dallas,TX,75211,,Cockrell Hill,Dallas County,America/Chicago,"214,972",US
STANDARD,Dallas,TX,75212,,,Dallas County,America/Chicago,"817,972,214,469,682",US
STANDARD,Dallas,TX,75214,,,Dallas County,America/Chicago,"214,972,469",US
STANDARD,Dallas,TX,75215,,,Dallas County,America/Chicago,"972,214",US
STANDARD,Dallas,TX,75216,,,Dallas County,America/Chicago,"972,214,469",US
STANDARD,Dallas,TX,75217,,,Dallas County,America/Chicago,"214,469,972",US
STANDARD,Dallas,TX,75218,,,Dallas County,America/Chicago,"214,972",US
STANDARD,Dallas,TX,75219,,Highland Park,Dallas County,America/Chicago,"214,972,469",US
STANDARD,Dallas,TX,75220,,,Dallas County,America/Chicago,"214,972,817,469",US
PO BOX,Dallas,TX,75221,,,Dallas County,America/Chicago,"214,972",US
PO BOX,Dallas,TX,75222,,,Dallas County,America/Chicago,214,US
STANDARD,Dallas,TX,75223,,,Dallas County,America/Chicago,"214,972",US
STANDARD,Dallas,TX,75224,,,Dallas County,America/Chicago,"972,214",US
STANDARD,Dallas,TX,75225,,,Dallas County,America/Chicago,"214,817,972,469",US
STANDARD,Dallas,TX,75226,,,Dallas County,America/Chicago,"903,214,469,972",US
STANDARD,Dallas,TX,75227,,,Dallas County,America/Chicago,"214,972,940",US
STANDARD,Dallas,TX,75228,,,Dallas County,America/Chicago,"214,972",US
STANDARD,Dallas,TX,75229,,,Dallas County,America/Chicago,"214,972,817,469,512",US
STANDARD,Dallas,TX,75230,,,Dallas County,America/Chicago,"972,214,469",US
STANDARD,Dallas,TX,75231,,,Dallas County,America/Chicago,"214,972,469",US
STANDARD,Dallas,TX,75232,,,Dallas County,America/Chicago,"469,972,214,817",US
STANDARD,Dallas,TX,75233,,,Dallas County,America/Chicago,"214,972",US
STANDARD,Dallas,TX,75234,"Farmers Branch, Farmers Brnch",,Dallas County,America/Chicago,"214,469,972,817,512",US
STANDARD,Dallas,TX,75235,,,Dallas County,America/Chicago,"214,972,469,682,817",US
STANDARD,Dallas,TX,75236,,,Dallas County,America/Chicago,"469,214,972",US
STANDARD,Dallas,TX,75237,,,Dallas County,America/Chicago,"214,972",US
STANDARD,Dallas,TX,75238,,,Dallas County,America/Chicago,"214,972,469",US
STANDARD,Dallas,TX,75240,,,Dallas County,America/Chicago,"469,972,214",US
STANDARD,Dallas,TX,75241,,,Dallas County,America/Chicago,"214,972,469",US
STANDARD,Dallas,TX,75242,,,Dallas County,America/Chicago,"214,469,972",US
STANDARD,Dallas,TX,75243,,,Dallas County,America/Chicago,"214,972,469",US
STANDARD,Dallas,TX,75244,"Farmers Branch, Farmers Brnch, North Branch",,Dallas County,America/Chicago,"972,214,469",US
STANDARD,Dallas,TX,75245,,,Dallas County,America/Chicago,214,US
STANDARD,Dallas,TX,75246,,,Dallas County,America/Chicago,"214,469,972",US
STANDARD,Dallas,TX,75247,,,Dallas County,America/Chicago,"214,972,469",US
STANDARD,Dallas,TX,75248,,,Dallas County,America/Chicago,"214,469,972",US
STANDARD,Dallas,TX,75249,,,Dallas County,America/Chicago,972,US
PO BOX,Dallas,TX,75250,,,Dallas County,America/Chicago,972,US
STANDARD,Dallas,TX,75251,,,Dallas County,America/Chicago,"214,972,469",US
STANDARD,Dallas,TX,75252,,Prestonwood,Collin County,America/Chicago,"214,972,469",US
STANDARD,Dallas,TX,75253,,Kleberg,Dallas County,America/Chicago,"972,214,940,469",US
STANDARD,Dallas,TX,75254,,,Dallas County,America/Chicago,"214,972,469,817",US
STANDARD,Dallas,TX,75258,,,Dallas County,America/Chicago,214,US
STANDARD,Dallas,TX,75260,,,Dallas County,America/Chicago,214,US
PO BOX,Dallas,TX,75261,"Dfw, Dfw Airport",,Tarrant County,America/Chicago,972,US
PO BOX,Dallas,TX,75262,,,Dallas County,America/Chicago,214,US
PO BOX,Dallas,TX,75263,,,Dallas County,America/Chicago,214,US
PO BOX,Dallas,TX,75264,,,Dallas County,America/Chicago,214,US
PO BOX,Dallas,TX,75265,,,Dallas County,America/Chicago,214,US
PO BOX,Dallas,TX,75266,,,Dallas County,America/Chicago,214,US
PO BOX,Dallas,TX,75267,,,Dallas County,America/Chicago,214,US
STANDARD,Dallas,TX,75270,,,Dallas County,America/Chicago,"214,469,972",US
UNIQUE,Dallas,TX,75275,,Southern Methodist Universit,Dallas County,America/Chicago,214,US
UNIQUE,Dallas,TX,75277,,Dallas City Water Dept,Dallas County,America/Chicago,214,US
UNIQUE,Dallas,TX,75283,,"Bank Of America, Bk Of America",Dallas County,America/Chicago,214,US
UNIQUE,Dallas,TX,75284,,Bank Of America,Dallas County,America/Chicago,214,US
UNIQUE,Dallas,TX,75285,,Bank Of America,Dallas County,America/Chicago,214,US
UNIQUE,Dallas,TX,75286,,Republic Bank,Dallas County,America/Chicago,214,US
STANDARD,Dallas,TX,75287,,,Collin County,America/Chicago,"972,469,214",US
UNIQUE,Dallas,TX,75301,,Jc Penney Company,Dallas County,America/Chicago,469,US
UNIQUE,Dallas,TX,75303,,Jp Morgan Chase,Dallas County,America/Chicago,214,US
UNIQUE,Dallas,TX,75310,,Texas Power Light,Dallas County,America/Chicago,214,US
UNIQUE,Dallas,TX,75312,,Mellon,Dallas County,America/Chicago,214,US
PO BOX,Dallas,TX,75313,,,Dallas County,America/Chicago,214,US
PO BOX,Dallas,TX,75315,,,Dallas County,America/Chicago,214,US
UNIQUE,Dallas,TX,75320,,Wells Fargo Bank,Dallas County,America/Chicago,214,US
UNIQUE,Dallas,TX,75323,,Gulf Oil,Dallas County,America/Chicago,214,US
UNIQUE,Dallas,TX,75326,,Wells Fargo Bank,Dallas County,America/Chicago,214,US
PO BOX,Dallas,TX,75334,,,Dallas County,America/Chicago,214,US
PO BOX,Dallas,TX,75336,,Kleberg,Dallas County,America/Chicago,214,US
PO BOX,Dallas,TX,75339,,,Dallas County,America/Chicago,214,US
PO BOX,Dallas,TX,75340,,,Dallas County,America/Chicago,214,US
STANDARD,Dallas,TX,75342,,,Dallas County,America/Chicago,"214,469,972",US
PO BOX,Dallas,TX,75343,,,Dallas County,America/Chicago,214,US
PO BOX,Dallas,TX,75344,,,Dallas County,America/Chicago,214,US
UNIQUE,Dallas,TX,75353,Montgomery Ward,,Dallas County,America/Chicago,214,US
PO BOX,Dallas,TX,75354,,,Dallas County,America/Chicago,214,US
PO BOX,Dallas,TX,75355,,,Dallas County,America/Chicago,214,US
